id_transaccion,fecha,categoria,monto,cantidad,region,descuento
2601,2025-04-27,,8333.91,31.0,Este,0.48
2602,2024-01-25,Ropa,2042.78,9.0,Este,0.1
2603,2025-10-14,Alimentos,2483.28,56.0,Centro,
2604,2024-04-26,Deportes,,18.0,Sur,0.18
2605,2025-04-26,Deportes,1582.33,59.0,Sur,0.34
2606,2025-01-26,Electrónica,,67.0,Centro,0.21
2607,2025-06-20,Deportes,,96.0,Este,
2608,2024-03-19,Alimentos,6378.73,3.0,Centro,0.13
2609,2025-08-02,Hogar,9543.29,,Centro,0.06
2610,2024-06-21,Alimentos,2306.52,64.0,Oeste,0.27
2611,2024-01-12,Ropa,60.17,70.0,Oeste,0.14
2612,2026-03-10,,5989.23,91.0,Norte,0.17
2613,2024-05-07,,5078.94,2.0,Norte,0.0
2614,2025-08-30,Deportes,,20.0,Centro,
2615,2024-04-01,Deportes,619.74,,Oeste,0.35
2616,2025-10-14,Electrónica,4544.89,97.0,Este,0.46
2617,2025-06-26,,2876.31,81.0,Norte,0.1
2618,2025-06-15,Hogar,2746.37,29.0,Este,0.46
2619,2025-10-19,Deportes,2224.59,,Este,
2620,2025-03-22,Ropa,,4.0,Norte,0.4
2621,2025-01-24,Hogar,,40.0,Centro,0.45
2622,2025-11-02,Deportes,3088.45,55.0,Oeste,
2623,2024-02-12,Electrónica,9787.54,13.0,Norte,0.16
2624,2024-09-10,Ropa,,6.0,Sur,0.13
2625,2024-05-09,Hogar,5745.52,73.0,Sur,0.22
2626,2024-02-29,Ropa,9810.56,26.0,Este,0.28
2627,2025-10-24,Deportes,9911.98,41.0,Sur,0.35
2628,2025-04-11,Alimentos,3560.04,42.0,Este,0.35
2629,2024-10-13,Ropa,4452.43,78.0,Oeste,0.06
2630,2025-05-31,Ropa,,,Norte,0.31
2631,2025-04-11,Electrónica,,62.0,Norte,0.08
2632,2026-02-16,Deportes,2130.08,98.0,,0.36
2633,2024-12-10,Ropa,6894.11,68.0,Este,
2634,2025-10-03,Deportes,2058.25,21.0,Centro,0.39
2635,2025-01-16,Electrónica,3394.23,31.0,Sur,0.35
2636,2026-02-17,Deportes,2276.37,43.0,Oeste,0.04
2637,2025-11-20,Electrónica,2450.55,21.0,Sur,0.09
2638,2024-09-09,Electrónica,47.55,29.0,Centro,0.18
2639,2024-02-25,Hogar,8807.2,55.0,,0.47
2640,2025-04-07,Deportes,2960.61,58.0,Sur,
2641,2025-04-01,,864.66,24.0,Este,0.41
2642,2024-03-23,Hogar,870.79,45.0,Centro,0.05
2643,2024-04-08,,,80.0,Este,0.33
2644,2024-05-28,Alimentos,9929.2,9.0,Centro,0.39
2645,2024-11-24,Ropa,1451.08,85.0,Norte,
2646,2024-06-04,Ropa,997.12,66.0,Sur,0.38
2647,2024-07-08,,4383.6,2.0,,0.36
2648,2025-05-08,Alimentos,5633.74,,,0.24
2649,2024-09-19,Deportes,2944.51,37.0,Centro,0.43
2650,2024-03-20,,3025.92,69.0,Oeste,0.17
2651,2025-02-03,Hogar,4245.34,46.0,Centro,0.21
2652,2026-02-02,Deportes,3142.14,6.0,Centro,0.27
2653,2025-08-31,Deportes,9153.39,,Este,0.07
2654,2024-09-16,Ropa,420.5,8.0,Este,0.26
2655,2026-02-10,Alimentos,2346.46,32.0,Sur,0.16
2656,2025-09-06,Deportes,8085.71,77.0,Este,
2657,2025-07-05,Hogar,8339.74,67.0,Este,0.29
2658,2026-02-23,,1116.44,73.0,Sur,
2659,2024-04-10,Deportes,9737.65,68.0,Norte,0.43
2660,2024-12-24,Alimentos,6933.85,28.0,Oeste,0.2
2661,2025-01-14,,,40.0,Este,0.21
2662,2024-08-08,Alimentos,4560.92,16.0,Norte,0.49
2663,2025-02-23,Alimentos,2972.09,57.0,Oeste,0.17
2664,2024-05-03,Alimentos,1501.07,75.0,Sur,0.07
2665,2025-02-25,Ropa,2912.49,55.0,Este,0.44
2666,2024-08-18,Deportes,5801.33,83.0,Este,0.46
2667,2025-11-20,,8259.86,86.0,Centro,0.11
2668,2024-03-03,Deportes,3635.92,39.0,Este,
2669,2025-04-29,Ropa,3479.66,76.0,Este,0.25
2670,2025-09-19,Electrónica,4680.53,55.0,Norte,0.02
2671,2025-12-03,Electrónica,6445.9,30.0,Norte,0.27
2672,2025-07-27,Electrónica,7516.4,42.0,Este,0.42
2673,2026-02-06,Hogar,3268.66,5.0,Oeste,0.2
2674,2025-04-27,,5863.93,45.0,Sur,0.28
2675,2025-06-02,Hogar,3894.22,64.0,Norte,0.07
2676,2024-06-03,Electrónica,,32.0,Oeste,0.42
2677,2024-04-01,Hogar,1647.58,,Este,0.05
2678,2025-06-09,Hogar,2569.99,12.0,Centro,0.05
2679,2025-03-30,Ropa,,66.0,Norte,0.47
2680,2026-01-10,,8894.25,52.0,Norte,0.44
2681,2025-08-20,Hogar,5733.68,71.0,Centro,
2682,2025-10-06,Hogar,9653.99,32.0,Este,0.05
2683,2025-05-24,Electrónica,1033.67,35.0,Norte,0.27
2684,2024-07-01,Electrónica,4602.29,6.0,Este,0.46
2685,2025-01-20,Electrónica,4191.36,22.0,Oeste,0.31
2686,2025-07-27,Deportes,6002.46,89.0,Norte,0.1
2687,2025-12-31,Hogar,8119.83,47.0,,0.45
2688,2025-02-08,Electrónica,8414.63,13.0,Oeste,0.43
2689,2024-09-02,Ropa,6702.27,23.0,Norte,0.27
2690,2026-01-11,Deportes,6415.72,44.0,Sur,
2691,2025-08-13,Alimentos,9490.34,9.0,Este,0.03
2692,2025-10-22,Hogar,3837.49,59.0,Oeste,0.23
2693,2025-10-11,Hogar,,30.0,Sur,
2694,2025-04-15,Ropa,9215.11,,Este,0.42
2695,2025-02-26,Alimentos,4915.9,44.0,,0.49
2696,2024-03-05,Alimentos,7291.29,49.0,Este,0.47
2697,2024-01-13,Deportes,,16.0,,
2698,2024-07-31,Hogar,1589.63,86.0,Norte,0.26
2699,2024-08-29,,5865.45,,Norte,0.45
2700,2025-05-07,Ropa,1965.52,84.0,Norte,0.36
2701,2024-07-31,Ropa,4576.53,53.0,Centro,0.04
2702,2025-11-23,Ropa,8728.91,,Oeste,0.06
2703,2024-12-03,Ropa,861.09,67.0,Sur,0.48
2704,2024-06-21,Electrónica,305.25,,,0.18
2705,2025-11-02,,6065.17,64.0,Oeste,
2706,2024-06-12,Deportes,3311.28,8.0,Centro,0.37
2707,2025-04-09,Hogar,4179.95,73.0,Centro,
2708,2025-05-11,,4057.7,92.0,Norte,0.1
2709,2025-11-30,Deportes,867.11,21.0,Oeste,0.13
2710,2025-01-29,Alimentos,36.66,97.0,Centro,0.45
2711,2025-12-03,Hogar,8984.33,,Norte,0.01
2712,2024-11-03,Electrónica,2178.77,34.0,Este,0.45
2713,2026-02-06,Alimentos,4261.36,4.0,Este,0.02
2714,2024-07-01,Deportes,9719.28,89.0,Este,0.05
2715,2025-09-20,Electrónica,,62.0,Sur,0.43
2716,2026-03-04,,1080.2,96.0,Oeste,0.12
2717,2025-05-24,,5085.68,76.0,Este,
2718,2025-12-08,Electrónica,7301.05,2.0,Centro,
2719,2025-06-29,,6984.22,,Sur,0.27
2720,2025-07-17,Electrónica,7608.65,76.0,Este,0.18
2721,2025-09-15,Hogar,4575.08,26.0,Norte,0.36
2722,2026-02-02,Alimentos,1760.05,85.0,Centro,0.4
2723,2025-08-16,Hogar,4649.25,37.0,Sur,0.43
2724,2026-01-13,Deportes,6479.22,55.0,Sur,0.06
2725,2024-08-14,Hogar,6086.31,100.0,Centro,0.29
2726,2026-01-14,Ropa,706.15,18.0,,
2727,2026-01-02,Ropa,650.46,24.0,Norte,0.06
2728,2025-03-11,,9652.6,30.0,Norte,0.31
2729,2025-02-25,Deportes,,17.0,Norte,0.02
2730,2025-07-07,Electrónica,2945.33,80.0,Sur,0.17
2731,2024-01-21,Ropa,7676.57,42.0,Este,0.09
2732,2025-07-07,Hogar,4097.36,81.0,Centro,0.28
2733,2025-01-31,Hogar,,12.0,Oeste,0.1
2734,2025-09-16,Hogar,4672.85,27.0,Norte,0.39
2735,2024-04-14,Electrónica,5689.93,55.0,Centro,0.06
2736,2024-07-10,,4528.21,4.0,Centro,0.38
2737,2024-01-17,Deportes,9189.53,35.0,,0.05
2738,2024-04-29,Alimentos,2847.71,65.0,Oeste,0.22
2739,2025-01-27,,6613.65,76.0,Sur,0.35
2740,2025-02-28,Deportes,1123.83,29.0,Sur,0.08
2741,2024-05-08,Hogar,3923.46,72.0,Este,0.38
2742,2024-05-09,Ropa,7410.18,72.0,Sur,0.48
2743,2025-07-25,Hogar,2248.94,76.0,Centro,0.19
2744,2025-07-13,Electrónica,5898.11,36.0,Sur,0.0
2745,2024-01-29,Deportes,1535.22,34.0,Este,0.24
2746,2024-04-06,Ropa,1027.91,36.0,Centro,0.45
2747,2024-01-10,Deportes,5232.8,55.0,Centro,0.33
2748,2024-08-29,Deportes,6750.43,4.0,Oeste,0.35
2749,2024-08-19,Hogar,1134.56,,Norte,0.4
2750,2026-02-27,Ropa,,59.0,Norte,0.45
2751,2024-10-10,Ropa,,3.0,,0.06
2752,2025-12-15,Deportes,1200.63,74.0,Este,0.3
2753,2026-01-28,Ropa,2027.78,12.0,Sur,0.44
2754,2026-02-14,Ropa,1696.55,,Norte,0.39
2755,2025-12-26,Hogar,907.65,21.0,Sur,0.12
2756,2024-07-18,Alimentos,7978.59,98.0,Norte,0.44
2757,2024-03-19,Electrónica,4955.88,22.0,,0.15
2758,2024-06-21,Alimentos,3885.8,18.0,Sur,0.21
2759,2025-04-11,Ropa,9506.32,6.0,,
2760,2025-08-03,Deportes,3710.71,89.0,Este,0.44
2761,2025-02-19,Electrónica,1670.56,79.0,Sur,0.05
2762,2025-03-24,Electrónica,2741.15,65.0,Este,0.5
2763,2024-03-27,Deportes,2390.42,55.0,Centro,
2764,2024-04-10,Electrónica,4987.91,40.0,Este,0.36
2765,2024-01-08,Deportes,2915.76,82.0,Oeste,0.06
2766,2024-07-18,,5161.09,52.0,Oeste,0.24
2767,2025-05-19,Alimentos,6693.26,44.0,Sur,0.02
2768,2024-03-27,Electrónica,7773.2,,Este,0.44
2769,2024-02-12,Hogar,7101.86,62.0,Sur,0.22
2770,2025-01-19,Deportes,2056.7,84.0,Norte,0.37
2771,2025-09-12,Electrónica,,89.0,Centro,0.45
2772,2025-03-10,Deportes,5424.95,97.0,Sur,0.03
2773,2025-02-11,Hogar,1989.92,74.0,Sur,0.26
2774,2025-04-27,Electrónica,850.25,29.0,,0.09
2775,2025-10-25,Electrónica,5271.41,19.0,Sur,0.03
2776,2024-01-17,Hogar,3268.61,28.0,Oeste,0.31
2777,2025-10-06,Hogar,7561.73,91.0,Centro,0.06
2778,2024-05-27,Hogar,3142.6,19.0,Norte,0.25
2779,2024-10-03,Deportes,9787.18,31.0,Centro,0.1
2780,2024-08-19,Hogar,7585.47,54.0,Sur,0.1
2781,2024-12-31,Deportes,577.87,99.0,Oeste,0.26
2782,2024-08-15,Alimentos,5089.21,62.0,Norte,0.28
2783,2025-10-12,Electrónica,5626.64,14.0,Sur,0.0
2784,2025-03-11,Electrónica,,50.0,Sur,0.25
2785,2025-02-02,Ropa,4978.47,59.0,Este,0.33
2786,2024-07-29,Alimentos,4834.95,70.0,Centro,
2787,2025-01-25,Hogar,3680.01,58.0,Centro,0.42
2788,2025-05-13,Hogar,2715.34,9.0,,0.45
2789,2025-06-23,Alimentos,9462.05,57.0,,0.31
2790,2025-07-16,,3176.65,41.0,Oeste,0.24
2791,2025-05-05,Ropa,635.15,27.0,Oeste,0.1
2792,2025-03-17,Deportes,1673.68,58.0,Oeste,0.06
2793,2024-09-17,Electrónica,8572.9,81.0,Norte,0.3
2794,2026-02-11,,,100.0,Este,0.47
2795,2024-12-15,,7788.02,68.0,Este,0.14
2796,2024-12-17,Deportes,8088.0,58.0,Oeste,0.05
2797,2025-06-03,,8232.53,24.0,Oeste,
2798,2024-11-15,Deportes,5506.58,,Oeste,0.0
2799,2024-05-17,Hogar,1772.03,62.0,,0.28
2800,2025-07-03,Hogar,1483.18,81.0,,
2801,2025-09-14,,,67.0,Centro,0.47
2802,2025-01-02,Deportes,3665.77,,Oeste,0.43
2803,2024-08-07,Deportes,5580.92,51.0,Centro,0.06
2804,2024-12-02,Deportes,4985.27,99.0,Sur,0.07
2805,2024-08-10,Electrónica,6022.37,67.0,Sur,0.48
2806,2025-10-09,Deportes,322.09,80.0,Este,
2807,2026-02-06,,329.33,,Norte,0.47
2808,2024-12-25,Ropa,7216.22,20.0,Sur,0.17
2809,2024-11-24,Deportes,,45.0,Este,0.06
2810,2025-04-07,Ropa,6522.33,6.0,Este,0.31
2811,2025-07-14,Hogar,5466.21,33.0,Centro,0.48
2812,2025-01-16,Deportes,9817.95,43.0,Centro,0.06
2813,2025-08-12,Electrónica,8354.22,50.0,Oeste,0.41
2814,2025-09-08,Electrónica,4131.93,27.0,,0.18
2815,2024-06-17,Ropa,6164.51,30.0,Centro,0.06
2816,2024-08-04,Electrónica,,,Norte,0.23
2817,2025-01-12,Electrónica,3864.47,18.0,Este,0.24
2818,2024-04-28,Electrónica,,30.0,,0.0
2819,2024-07-08,Hogar,6227.09,90.0,,0.24
2820,2026-02-05,Electrónica,4845.22,15.0,Centro,0.32
2821,2025-01-04,,1766.11,96.0,,0.38
2822,2026-02-16,Deportes,,,Sur,0.05
2823,2024-05-28,Electrónica,2732.39,76.0,Centro,0.44
2824,2025-11-06,Electrónica,8204.96,62.0,Este,0.08
2825,2025-10-13,,6116.47,21.0,Centro,0.33
2826,2025-05-02,Alimentos,3727.94,,Norte,0.28
2827,2026-02-08,Electrónica,407.01,49.0,Centro,0.44
2828,2025-01-08,Electrónica,2324.95,1.0,Oeste,0.02
2829,2026-02-19,Deportes,8890.81,75.0,Oeste,0.1
2830,2025-11-23,Alimentos,8179.92,55.0,Norte,
2831,2024-06-08,Alimentos,5748.95,25.0,Oeste,0.16
2832,2024-12-16,Electrónica,4663.75,47.0,Sur,0.17
2833,2024-10-14,Alimentos,6471.77,73.0,Este,0.04
2834,2024-10-14,Ropa,4663.01,39.0,Este,0.26
2835,2024-08-13,Alimentos,6443.4,27.0,Sur,0.06
2836,2025-06-06,,3074.73,93.0,Oeste,0.04
2837,2025-06-05,Alimentos,8385.13,50.0,,0.02
2838,2026-02-21,Hogar,,91.0,Norte,0.46
2839,2024-09-29,,3300.42,55.0,Este,0.2
2840,2025-02-05,Hogar,8306.82,28.0,Norte,0.14
2841,2024-07-01,Alimentos,4873.93,57.0,Sur,0.24
2842,2025-10-26,Ropa,1747.21,82.0,,0.08
2843,2025-05-02,,778.05,79.0,Centro,0.2
2844,2024-05-03,Electrónica,,16.0,Sur,0.1
2845,2025-09-17,Ropa,8651.33,87.0,Sur,0.15
2846,2026-02-28,,8074.6,,Norte,0.46
2847,2025-02-17,,6556.85,100.0,Norte,0.07
2848,2025-12-25,Ropa,1414.61,56.0,Norte,
2849,2024-06-20,,941.35,35.0,Centro,0.33
2850,2024-10-14,,,28.0,Sur,0.46
2851,2025-03-10,Ropa,8549.25,,Oeste,0.46
2852,2025-11-16,Alimentos,9617.39,67.0,,0.12
2853,2024-04-22,,2414.36,16.0,Norte,0.47
2854,2024-05-01,Deportes,7621.19,79.0,Norte,0.17
2855,2025-06-27,Hogar,5739.11,,Sur,0.45
2856,2024-08-09,Ropa,319.04,74.0,Centro,
2857,2025-09-22,Deportes,5429.62,49.0,Norte,0.1
2858,2024-02-08,,8059.59,68.0,Centro,0.04
2859,2025-05-11,,2761.95,22.0,Centro,0.15
2860,2026-02-18,Deportes,,18.0,Oeste,0.44
2861,2024-08-20,Hogar,2363.37,22.0,,0.08
2862,2025-06-13,,765.65,16.0,Oeste,0.11
2863,2024-05-28,Electrónica,1600.23,56.0,Este,0.11
2864,2025-01-31,Deportes,8370.18,3.0,Centro,0.14
2865,2025-10-22,Ropa,4173.64,53.0,Este,0.01
2866,2025-09-29,Ropa,7969.65,35.0,Centro,0.21
2867,2024-10-28,Hogar,5312.79,80.0,Oeste,0.49
2868,2024-12-25,Electrónica,4806.11,85.0,Oeste,0.22
2869,2024-08-25,Alimentos,,21.0,Este,0.41
2870,2025-10-08,Ropa,4235.45,65.0,Sur,0.29
2871,2025-10-24,Deportes,8020.52,,Sur,0.01
2872,2024-08-23,Hogar,,94.0,Sur,0.29
2873,2026-01-05,Hogar,6363.47,47.0,Centro,0.47
2874,2024-07-21,Ropa,7026.16,34.0,Sur,0.28
2875,2024-09-12,Ropa,8991.07,48.0,,0.26
2876,2025-08-20,Ropa,2244.01,39.0,Sur,0.34
2877,2025-10-23,Alimentos,6042.59,87.0,Este,0.44
2878,2024-08-22,Ropa,4333.13,,Este,0.28
2879,2024-12-10,Electrónica,3828.33,30.0,Centro,0.2
2880,2025-06-17,Deportes,1068.03,50.0,Oeste,0.02
2881,2026-03-07,Ropa,,97.0,Centro,0.06
2882,2026-02-19,Alimentos,8370.04,16.0,Centro,0.32
2883,2025-04-10,Deportes,7497.78,94.0,Norte,0.31
2884,2026-02-08,Hogar,3824.03,3.0,Sur,0.12
2885,2025-06-24,Ropa,,61.0,,0.36
2886,2024-07-31,Deportes,808.58,2.0,Este,0.14
2887,2025-04-07,Hogar,6248.11,,Oeste,0.15
2888,2025-03-11,Alimentos,8681.88,18.0,Sur,0.03
2889,2024-10-09,Electrónica,8388.8,66.0,Sur,0.28
2890,2025-07-15,Ropa,3728.45,40.0,Oeste,0.14
2891,2025-08-29,,7452.59,3.0,Sur,0.41
2892,2025-04-07,Alimentos,4275.25,17.0,Norte,
2893,2025-02-10,Deportes,8401.53,24.0,Sur,0.06
2894,2024-03-28,Deportes,5308.08,2.0,Norte,0.08
2895,2024-02-13,Alimentos,7648.8,70.0,Centro,
2896,2025-04-05,Alimentos,786.64,40.0,Centro,0.29
2897,2024-10-04,Ropa,,26.0,Norte,0.17
2898,2025-11-13,Hogar,5503.29,57.0,,0.18
2899,2025-02-24,Electrónica,6100.15,49.0,Norte,0.07
2900,2025-12-01,Electrónica,6956.71,57.0,Este,
2901,2024-12-18,Deportes,9181.16,56.0,Oeste,0.24
2902,2025-11-26,Deportes,7857.03,70.0,Oeste,0.49
2903,2025-05-29,Ropa,,76.0,,0.42
2904,2025-12-03,,8259.13,21.0,Este,
2905,2025-09-21,Electrónica,1221.67,16.0,Centro,0.28
2906,2024-01-19,Ropa,6222.36,6.0,Norte,
2907,2024-01-23,Deportes,,34.0,,0.43
2908,2025-02-16,Deportes,1012.12,,Este,0.17
2909,2024-01-30,Electrónica,8497.07,67.0,,0.3
2910,2024-04-17,Deportes,,41.0,Centro,0.13
2911,2025-01-01,Deportes,,19.0,Este,0.39
2912,2024-10-07,Hogar,3089.66,29.0,Este,0.26
2913,2024-05-07,Alimentos,4054.97,32.0,Centro,0.45
2914,2024-08-16,Deportes,9686.6,10.0,Norte,0.28
2915,2024-04-20,Hogar,2017.77,64.0,Norte,0.08
2916,2024-05-15,Ropa,5796.46,91.0,Sur,0.5
2917,2024-12-27,Deportes,833.32,93.0,Centro,0.25
2918,2024-07-04,Ropa,2179.71,77.0,Este,0.13
2919,2025-10-17,Deportes,7633.39,20.0,Sur,0.16
2920,2025-08-06,,3026.68,28.0,Sur,0.06
2921,2024-05-08,Hogar,9857.67,27.0,,0.04
2922,2024-09-17,Hogar,5008.66,77.0,,0.23
2923,2025-05-29,Electrónica,5165.87,25.0,Oeste,
2924,2025-03-24,Alimentos,364.11,29.0,Sur,0.06
2925,2024-04-13,Hogar,9565.3,15.0,Este,0.45
2926,2025-04-27,Ropa,1743.16,45.0,Norte,
2927,2024-08-11,Hogar,5383.86,45.0,Oeste,0.4
2928,2025-05-05,,,30.0,Oeste,0.35
2929,2025-04-17,,4156.43,38.0,Sur,0.3
2930,2024-01-10,Ropa,6433.35,60.0,Sur,0.06
2931,2025-02-08,Electrónica,6621.22,,Norte,0.29
2932,2024-10-28,,,50.0,Sur,0.18
2933,2024-08-18,,4996.36,71.0,Norte,0.05
2934,2025-12-31,Deportes,7904.98,35.0,Oeste,0.4
2935,2024-03-06,Electrónica,4433.42,97.0,Este,0.27
2936,2024-04-21,Deportes,1658.88,76.0,Este,0.37
2937,2024-01-13,Hogar,3132.85,87.0,Centro,0.24
2938,2025-01-27,Ropa,2124.58,5.0,,0.28
2939,2025-05-14,Deportes,1259.05,31.0,Centro,0.36
2940,2025-08-20,Hogar,3776.43,80.0,Este,0.12
2941,2024-08-21,Alimentos,5409.82,97.0,Sur,0.42
2942,2025-08-24,Electrónica,728.44,53.0,Norte,0.21
2943,2024-11-09,Alimentos,,,Este,0.35
2944,2025-07-19,Hogar,9930.24,86.0,Centro,0.16
2945,2024-01-12,Alimentos,9641.28,92.0,Centro,0.35
2946,2024-07-27,Alimentos,8291.9,69.0,Sur,0.02
2947,2024-01-14,Hogar,2664.14,68.0,Centro,0.46
2948,2025-09-24,Ropa,225.05,65.0,Centro,0.39
2949,2025-02-21,Deportes,8335.58,15.0,,0.33
2950,2025-03-12,Electrónica,558.15,52.0,Sur,0.16
2951,2025-01-11,,2057.07,38.0,Oeste,0.42
2952,2024-01-20,Electrónica,5444.98,24.0,Oeste,0.38
2953,2025-08-09,Deportes,,23.0,Centro,0.23
2954,2026-01-24,Alimentos,8338.04,47.0,Centro,
2955,2026-01-04,Ropa,,7.0,,0.09
2956,2024-03-10,Alimentos,7557.93,31.0,Oeste,0.24
2957,2024-07-29,Ropa,8161.45,7.0,Sur,0.39
2958,2024-04-10,Hogar,2197.8,77.0,Sur,0.36
2959,2025-11-28,,7289.19,4.0,Este,0.25
2960,2024-05-11,Electrónica,3553.46,54.0,Este,0.1
2961,2025-09-14,Hogar,6668.77,,Sur,
2962,2025-01-15,Deportes,1221.09,83.0,Este,0.03
2963,2024-05-11,Hogar,7056.15,80.0,Norte,0.09
2964,2024-01-20,,9721.1,52.0,Centro,0.01
2965,2025-06-19,,436.96,,,0.34
2966,2024-08-14,Hogar,939.19,80.0,Oeste,0.29
2967,2024-06-02,Electrónica,1237.24,48.0,Oeste,0.49
2968,2026-01-11,Alimentos,4306.2,95.0,Sur,0.38
2969,2025-04-13,Ropa,2908.51,,Este,0.12
2970,2025-02-08,Ropa,8069.39,66.0,,0.35
2971,2024-07-20,Deportes,4738.39,54.0,Sur,0.01
2972,2024-02-07,Alimentos,4845.88,92.0,Sur,
2973,2026-02-10,Ropa,,80.0,Sur,0.31
2974,2024-07-06,Hogar,3620.32,54.0,Norte,0.06
2975,2024-02-26,Ropa,3532.72,100.0,Oeste,0.25
2976,2024-01-20,Ropa,7569.5,45.0,Norte,0.47
2977,2024-09-29,Ropa,7800.63,,Norte,
2978,2024-04-28,Deportes,144.97,35.0,Centro,0.15
2979,2025-08-05,Ropa,1438.76,24.0,Norte,0.2
2980,2025-05-30,Ropa,2131.77,35.0,Oeste,0.43
2981,2024-08-08,,3516.65,94.0,Este,0.45
2982,2025-06-09,Alimentos,2915.19,37.0,Oeste,0.46
2983,2025-05-29,Electrónica,6685.53,75.0,Sur,0.47
2984,2025-12-28,Deportes,8281.52,34.0,Sur,0.25
2985,2026-01-10,,1921.68,24.0,Sur,0.43
2986,2024-12-01,Ropa,5630.23,93.0,,0.17
2987,2025-11-28,Ropa,,4.0,Centro,0.42
2988,2024-02-24,Electrónica,5058.27,50.0,Este,0.17
2989,2025-05-14,,6207.95,94.0,Norte,0.3
2990,2026-02-04,,8936.1,,Sur,0.23
2991,2025-06-19,Ropa,1923.73,24.0,Oeste,0.45
2992,2024-06-10,Ropa,870.98,98.0,Sur,0.03
2993,2025-10-31,,6272.49,36.0,Oeste,0.47
2994,2025-08-16,Electrónica,3941.91,79.0,Este,0.23
2995,2024-06-07,,1629.86,35.0,Sur,0.24
2996,2024-07-06,Deportes,1171.75,29.0,Este,0.41
2997,2024-02-29,Hogar,5589.53,36.0,Sur,0.33
2998,2024-11-14,,3005.4,68.0,Sur,0.48
2999,2024-07-29,Deportes,9974.26,79.0,Oeste,0.27
3000,2025-02-09,Ropa,4059.6,11.0,Centro,0.28
3001,2025-10-25,Deportes,2123.65,55.0,Oeste,
3002,2024-04-18,,,49.0,,0.46
3003,2024-03-16,,2443.3,79.0,Este,0.1
3004,2025-06-25,Hogar,,57.0,Este,0.15
3005,2024-11-09,Deportes,4826.27,85.0,Centro,0.31
3006,2024-04-26,Ropa,4536.12,,Sur,0.47
3007,2025-12-04,Electrónica,7961.05,87.0,Este,0.28
3008,2024-01-19,Ropa,2166.91,55.0,Centro,
3009,2025-03-07,,9043.16,56.0,Norte,0.05
3010,2025-11-15,Electrónica,7913.61,74.0,Este,0.26
3011,2026-01-09,Hogar,3331.89,,Norte,0.07
3012,2024-12-15,Alimentos,1806.84,25.0,Oeste,0.13
3013,2024-07-01,Deportes,2796.07,2.0,Este,0.08
3014,2024-04-22,Ropa,3327.03,19.0,Este,0.08
3015,2024-07-01,,5569.77,88.0,Sur,0.5
3016,2025-04-25,Alimentos,,8.0,Norte,0.15
3017,2024-05-25,Alimentos,9143.67,64.0,Oeste,0.28
3018,2025-09-19,Electrónica,,6.0,Centro,0.01
3019,2024-04-22,Deportes,2793.45,,Oeste,0.4
3020,2026-02-01,Deportes,1093.76,14.0,Este,
3021,2025-04-20,Hogar,2567.47,70.0,,0.11
3022,2026-02-01,Deportes,8376.89,76.0,Este,0.02
3023,2024-10-29,,6152.14,,Centro,0.14
3024,2024-04-27,Alimentos,2274.0,57.0,,0.31
3025,2024-06-09,,8717.7,,,0.01
3026,2025-02-04,Deportes,8007.31,80.0,Este,0.04
3027,2024-07-16,Hogar,7536.73,8.0,Este,0.2
3028,2024-09-16,Alimentos,,14.0,Norte,0.09
3029,2025-10-21,,6196.87,48.0,,0.32
3030,2026-01-21,Ropa,5014.87,84.0,Centro,
3031,2024-02-16,Alimentos,3739.97,28.0,Norte,0.5
3032,2025-02-02,Deportes,,6.0,Centro,0.22
3033,2025-12-10,,5574.55,30.0,Este,0.07
3034,2025-07-12,Electrónica,8895.03,4.0,Centro,0.04
3035,2024-03-18,Electrónica,5940.22,100.0,,0.21
3036,2024-05-03,,9196.14,67.0,,0.4
3037,2024-03-15,Ropa,3569.81,10.0,,
3038,2024-05-16,Electrónica,6951.68,27.0,Norte,0.07
3039,2025-08-24,Ropa,6487.0,82.0,Norte,0.24
3040,2025-02-03,Electrónica,6704.66,45.0,Oeste,0.17
3041,2025-05-19,Alimentos,,75.0,Centro,0.25
3042,2025-05-14,Deportes,2217.32,100.0,Norte,0.2
3043,2025-07-26,,1436.76,35.0,,0.32
3044,2024-05-17,Electrónica,9786.29,13.0,Sur,0.4
3045,2024-02-19,,453.91,55.0,Sur,0.44
3046,2026-02-09,Electrónica,4677.89,87.0,Oeste,0.37
3047,2025-09-10,Electrónica,4251.37,43.0,Oeste,0.18
3048,2025-09-16,Hogar,3600.83,73.0,Centro,0.22
3049,2024-09-10,Hogar,7820.05,68.0,Sur,0.32
3050,2025-09-21,Hogar,7453.75,43.0,Sur,0.11
3051,2025-12-10,Ropa,9052.33,40.0,Oeste,0.35
3052,2025-07-16,Hogar,3955.48,31.0,Este,0.32
3053,2026-01-26,Electrónica,5642.23,3.0,Centro,0.33
3054,2025-03-01,Alimentos,8923.17,100.0,Centro,0.17
3055,2025-06-30,Hogar,9938.48,17.0,Norte,0.3
3056,2024-10-28,Hogar,9692.96,80.0,Oeste,0.1
3057,2025-08-03,Alimentos,7178.71,39.0,Norte,0.09
3058,2024-12-14,Electrónica,1433.13,66.0,Este,0.38
3059,2024-02-18,Ropa,232.84,69.0,Norte,0.19
3060,2024-03-14,Hogar,8252.35,97.0,Este,0.27
3061,2025-12-04,Alimentos,8409.57,77.0,Norte,0.15
3062,2024-09-17,Electrónica,7463.86,76.0,Oeste,0.12
